NO,latitude,longitude,start_time,duration,Hour,Month,Day_Month
50,-50.468445,-73.032555,2013-12-28 16:16:00-03:00,211165,16,12,28
51,-50.469044,-73.033325,2013-12-28 16:40:00-03:00,2359502,16,12,28
52,-50.472282,-73.032814,2013-12-28 17:47:00-03:00,841956,17,12,28
53,-50.46935,-73.03019,2013-12-28 18:33:00-03:00,2095233,18,12,28
54,-50.328896,-72.34045400000001,2013-12-28 20:16:00-03:00,1090912,20,12,28
55,-50.338383,-72.26726500000001,2013-12-28 20:41:00-03:00,252830,20,12,28
56,-50.33835,-72.25819399999999,2013-12-28 20:52:00-03:00,679702,20,12,28
57,-50.334606,-72.253525,2013-12-28 21:10:00-03:00,1664114,21,12,28
58,-50.334282,-72.254715,2013-12-28 21:43:00-03:00,1535198,21,12,28
59,-50.3346,-72.25352,2013-12-28 22:15:00-03:00,2056765,22,12,28
60,-50.338245,-72.25928,2013-12-28 22:59:00-03:00,128090,22,12,28
61,-50.338108,-72.264015,2013-12-28 23:08:00-03:00,543009,23,12,28
62,-50.338203,-72.2661,2013-12-28 23:23:00-03:00,867328,23,12,28
63,-50.33784,-72.26288000000001,2013-12-28 23:49:00-03:00,257749,23,12,28
64,-50.338303,-72.26047,2013-12-28 23:59:00-03:00,2705837,23,12,28
65,-50.3383,-72.25957,2013-12-29 00:51:00-03:00,194171,0,12,29
66,-50.33461,-72.2535,2013-12-29 01:00:00-03:00,1483633,1,12,29
67,-50.33446,-72.25395999999999,2013-12-29 01:33:00-03:00,3900406,1,12,29
68,-50.334404,-72.25321,2013-12-29 02:45:00-03:00,5662363,2,12,29
69,-50.334835,-72.25361,2013-12-29 04:27:00-03:00,22251313,4,12,29
70,-50.33426,-72.25477,2013-12-29 10:43:00-03:00,848739,10,12,29
71,-50.334606,-72.25349,2013-12-29 11:02:00-03:00,937345,11,12,29
72,-50.334270000000004,-72.25475,2013-12-29 11:25:00-03:00,161360,11,12,29
73,-50.29999,-72.06545,2013-12-29 11:43:00-03:00,3232421,11,12,29
74,-50.28412,-72.05306,2013-12-29 12:51:00-03:00,14357565,12,12,29
75,-54.839325,-68.31266,2013-12-29 18:34:00-03:00,5852025,18,12,29
76,-54.809326,-68.31953,2013-12-29 21:39:00-03:00,52135344,21,12,29
77,-54.807568,-68.30356,2013-12-30 12:31:00-03:00,805832,12,12,30
78,-54.80364599999999,-68.29811,2013-12-30 13:13:00-03:00,2314938,13,12,30
79,-54.80328000000001,-68.29748000000001,2013-12-30 14:01:00-03:00,4697608,14,12,30
80,-54.80726,-68.304,2013-12-30 15:37:00-03:00,728956,15,12,30
81,-54.80925799999999,-68.31934,2013-12-30 16:00:00-03:00,7514266,16,12,30
82,-54.808372,-68.30105,2013-12-30 18:16:00-03:00,573119,18,12,30
83,-54.80805600000001,-68.30088,2013-12-30 18:36:00-03:00,388740,18,12,30
84,-54.836277,-68.25137,2013-12-30 19:01:00-03:00,66404,19,12,30
85,-54.855263,-68.21923000000001,2013-12-30 19:22:00-03:00,626783,19,12,30
86,-54.86684399999999,-68.250916,2013-12-30 19:49:00-03:00,422426,19,12,30
87,-54.809364,-68.31312,2013-12-30 21:59:00-03:00,953520,21,12,30
88,-54.809452,-68.31964,2013-12-30 22:21:00-03:00,1992233,22,12,30
89,-54.805202,-68.30018000000001,2013-12-30 23:16:00-03:00,4629743,23,12,30
90,-54.806374,-68.30516999999999,2013-12-31 00:39:00-03:00,50989,0,12,31
91,-54.80928,-68.30514000000001,2013-12-31 00:46:00-03:00,84200,0,12,31
92,-54.809406,-68.31961,2013-12-31 01:02:00-03:00,1503165,1,12,31
93,-54.80891999999999,-68.316315,2013-12-31 01:33:00-03:00,1463744,1,12,31
94,-54.809394999999995,-68.319565,2013-12-31 02:02:00-03:00,59988,2,12,31
95,-54.808932999999996,-68.31631999999999,2013-12-31 02:08:00-03:00,2854179,2,12,31
96,-54.808926,-68.31631999999999,2013-12-31 03:02:00-03:00,3894414,3,12,31
97,-54.808937,-68.316315,2013-12-31 04:12:00-03:00,3708536,4,12,31
98,-54.80891999999999,-68.316284,2013-12-31 05:19:00-03:00,4202262,5,12,31
99,-54.808930000000004,-68.316315,2013-12-31 06:35:00-03:00,10655827,6,12,31
100,-54.808937,-68.31634,2013-12-31 09:39:00-03:00,2262011,9,12,31
101,-54.80976,-68.318665,2013-12-31 10:20:00-03:00,134474,10,12,31
102,-54.80941,-68.31961,2013-12-31 10:27:00-03:00,2051575,10,12,31
103,-54.80653,-68.30450400000001,2013-12-31 11:10:00-03:00,311297,11,12,31
104,-54.83322,-68.42344,2013-12-31 12:01:00-03:00,1685968,12,12,31
105,-54.82001999999999,-68.469864,2013-12-31 12:51:00-03:00,419993,12,12,31
106,-54.846916,-68.48087,2013-12-31 13:39:00-03:00,712881,13,12,31
107,-54.837444,-68.56215999999999,2013-12-31 14:54:00-03:00,1129900,14,12,31
108,-54.855059999999995,-68.5778,2013-12-31 15:58:00-03:00,198780,15,12,31
109,-54.80686600000001,-68.30613000000001,2013-12-31 17:41:00-03:00,2576407,17,12,31
110,-54.80885,-68.31455,2013-12-31 19:14:00-03:00,963759,19,12,31
111,-54.8094,-68.319626,2013-12-31 19:38:00-03:00,1279350,19,12,31
112,-54.80894,-68.31633000000001,2013-12-31 20:03:00-03:00,379069,20,12,31
113,-54.8094,-68.31959499999999,2013-12-31 20:16:00-03:00,120229,20,12,31
114,-54.809402,-68.31959,2013-12-31 20:22:00-03:00,2821734,20,12,31
115,-54.809414000000004,-68.31957,2013-12-31 21:13:00-03:00,30599,21,12,31
116,-54.808914,-68.31631999999999,2013-12-31 21:26:00-03:00,591093,21,12,31
117,-54.80945,-68.319664,2013-12-31 21:44:00-03:00,2597170,21,12,31
118,-54.81142,-68.31612,2013-12-31 22:36:00-03:00,486920,22,12,31
119,-54.81541,-68.31061,2013-12-31 22:50:00-03:00,395055,22,12,31
120,-54.8099,-68.31813000000001,2013-12-31 23:09:00-03:00,67243,23,12,31
121,-54.808932999999996,-68.31631999999999,2013-12-31 23:15:00-03:00,142251,23,12,31
122,-54.809146999999996,-68.31913,2013-12-31 23:32:00-03:00,4098878,23,12,31
123,-54.80951999999999,-68.31954,2014-01-01 00:47:00-03:00,276914,0,1,1
124,-54.8134,-68.31205,2014-01-01 01:10:00-03:00,366423,1,1,1
125,-54.812290000000004,-68.31509399999999,2014-01-01 01:22:00-03:00,372620,1,1,1
126,-54.80944,-68.31948,2014-01-01 01:37:00-03:00,9869332,1,1,1
127,-54.8093,-68.31956,2014-01-01 04:27:00-03:00,19122565,4,1,1
128,-54.809975,-68.31845,2014-01-01 09:52:00-03:00,453778,9,1,1
129,-54.809459999999994,-68.31954,2014-01-01 10:04:00-03:00,430,10,1,1
130,-54.80895,-68.316345,2014-01-01 10:11:00-03:00,86660,10,1,1
131,-54.809414000000004,-68.319626,2014-01-01 10:25:00-03:00,1479663,10,1,1
132,-54.80980699999999,-68.31828,2014-01-01 10:55:00-03:00,62784,10,1,1
133,-34.55675,-58.414184999999996,2014-01-01 16:33:00-03:00,384904,16,1,1
134,-34.556717,-58.414196,2014-01-01 16:44:00-03:00,9530689,16,1,1
135,-34.559135,-58.411255000000004,2014-01-01 19:38:00-03:00,417283,19,1,1
136,-25.624971,-54.550709999999995,2014-01-01 22:08:00-03:00,46441985,22,1,1
137,-25.604162,-54.563427000000004,2014-01-02 11:09:00-03:00,754437,11,1,2
138,-25.599882,-54.561882,2014-01-02 11:46:00-03:00,626721,11,1,2
139,-25.684820000000002,-54.439617000000005,2014-01-02 13:19:00-03:00,397653,13,1,2
140,-25.685604,-54.439777,2014-01-02 13:35:00-03:00,594344,13,1,2
141,-25.688473000000002,-54.43916,2014-01-02 13:55:00-03:00,601862,13,1,2
142,-25.690664,-54.43764,2014-01-02 14:21:00-03:00,190430,14,1,2
143,-25.690966,-54.437206,2014-01-02 14:40:00-03:00,1769013,14,1,2
144,-25.578411,-54.55724300000001,2014-01-02 16:07:00-03:00,208918,16,1,2
145,-25.624615,-54.55046,2014-01-02 16:42:00-03:00,5135943,16,1,2
146,-25.624266,-54.55081,2014-01-02 18:14:00-03:00,60206769,18,1,2
147,-25.695513000000002,-54.437622,2014-01-03 12:43:00-03:00,1437976,12,1,3
148,-25.68459,-54.4426,2014-01-03 14:29:00-03:00,311789,14,1,3
149,-25.682356,-54.44705,2014-01-03 17:31:00-03:00,908433,17,1,3
150,-25.685614,-54.446224,2014-01-03 17:56:00-03:00,211369,17,1,3
151,-25.687525,-54.445366,2014-01-03 18:21:00-03:00,212817,18,1,3
152,-25.682013,-54.446674,2014-01-03 18:44:00-03:00,637090,18,1,3
153,-25.624577,-54.550540000000005,2014-01-03 19:16:00-03:00,12065942,19,1,3
154,-25.624489,-54.550587,2014-01-03 22:45:00-03:00,3785822,22,1,3
155,-25.623926,-54.550484,2014-01-03 23:55:00-03:00,41037629,23,1,3
156,-25.624468,-54.55013,2014-01-04 11:25:00-03:00,9502777,11,1,4
157,-25.624334,-54.550842,2014-01-04 14:10:00-03:00,8396752,14,1,4
158,-34.60897,-58.371613,2014-01-04 22:42:00-03:00,697716,22,1,4
159,-34.608917,-58.378525,2014-01-05 01:27:00-03:00,4596109,1,1,5
160,-34.608909999999995,-58.378475,2014-01-05 02:48:00-03:00,31120626,2,1,5
161,-34.608295,-58.378609999999995,2014-01-05 11:30:00-03:00,659414,11,1,5
162,-34.608276000000004,-58.378616,2014-01-05 11:45:00-03:00,652046,11,1,5
163,-34.608917,-58.37854,2014-01-05 12:01:00-03:00,4313980,12,1,5
164,-34.812263,-58.539413,2014-01-05 13:56:00-03:00,64697876,13,1,5
165,51.182976000000004,4.380925700000001,2014-01-06 12:02:00-03:00,190593,12,1,6
166,51.173424,4.3510313,2014-01-06 12:14:00-03:00,571020,12,1,6
167,51.171577,4.34692,2014-01-06 12:28:00-03:00,7011985,12,1,6
168,51.13501,4.5571623,2014-01-06 14:37:00-03:00,459735,14,1,6
169,51.171620000000004,4.499621,2014-01-06 15:01:00-03:00,299018,15,1,6
170,51.171603999999995,4.346944000000001,2014-01-06 15:35:00-03:00,3952201,15,1,6
171,51.176575,4.350219,2014-01-06 17:17:00-03:00,378178,17,1,6
172,51.171577,4.34692,2014-01-06 17:32:00-03:00,58713996,17,1,6
173,51.17158,4.346933,2014-01-07 10:43:00+01:00,5344499,10,1,7
174,51.169734999999996,4.363391,2014-01-07 12:21:00+01:00,2088441,12,1,7
175,51.170826,4.3654933,2014-01-07 13:02:00+01:00,251323,13,1,7
176,51.171593,4.346888,2014-01-07 13:15:00+01:00,13466057,13,1,7
177,51.174526,4.348711499999999,2014-01-07 17:09:00+01:00,2992952,17,1,7
178,51.171479999999995,4.3470054000000005,2014-01-07 18:08:00+01:00,82343763,18,1,7
179,51.17478,4.3508267,2014-01-08 17:09:00+01:00,728417,17,1,8
180,51.174778,4.3508396,2014-01-08 17:27:00+01:00,374835,17,1,8
181,51.174183,4.351277,2014-01-08 17:39:00+01:00,343480,17,1,8
182,51.171547,4.346968,2014-01-08 17:54:00+01:00,48187584,17,1,8
183,51.213406,4.3911690000000005,2014-01-09 07:37:00+01:00,30647,7,1,9
184,51.17157,4.346932,2014-01-09 17:52:00+01:00,232040,17,1,9
185,51.171574,4.3469195,2014-01-09 18:17:00+01:00,45352375,18,1,9
186,51.216353999999995,4.394118,2014-01-10 07:04:00+01:00,33105579,7,1,10
187,51.171555,4.346929,2014-01-10 16:44:00+01:00,57096673,16,1,10
188,51.173508,4.350842500000001,2014-01-11 08:42:00+01:00,160179,8,1,11
189,51.219227000000004,2.9074838,2014-01-11 10:28:00+01:00,5243402,10,1,11
190,50.929047,3.0117679,2014-01-11 12:49:00+01:00,9603743,12,1,11
191,50.93267,3.013375,2014-01-11 15:39:00+01:00,3334140,15,1,11
192,50.929142,3.011787,2014-01-11 16:49:00+01:00,6112181,16,1,11
193,51.17157,4.346913,2014-01-11 19:41:00+01:00,47428716,19,1,11
194,51.17467,4.3509474,2014-01-12 08:59:00+01:00,643491,8,1,12
195,51.171574,4.3469133,2014-01-12 09:18:00+01:00,8987208,9,1,12
196,51.24471,4.417887,2014-01-12 12:11:00+01:00,406364,12,1,12
197,51.245987,4.4160047,2014-01-12 12:24:00+01:00,11563865,12,1,12
198,51.173559999999995,4.347938500000001,2014-01-12 16:02:00+01:00,1732996,16,1,12
199,51.171684,4.34692,2014-01-12 16:37:00+01:00,42296594,16,1,12
200,51.171516,4.346759,2014-01-13 04:41:00+01:00,1682947,4,1,13
201,51.172066,4.3472657,2014-01-13 05:17:00+01:00,3579206,5,1,13
202,51.171455,4.3467226,2014-01-13 06:24:00+01:00,1718963,6,1,13
203,51.20429,4.376309,2014-01-13 07:07:00+01:00,180856,7,1,13
204,51.2163,4.394278,2014-01-13 07:18:00+01:00,100448402,7,1,13
205,51.21629,4.394119,2014-01-14 11:15:00+01:00,13015908,11,1,14
206,51.216293,4.394106,2014-01-14 14:57:00+01:00,4883265,14,1,14
207,51.171640000000004,4.347005,2014-01-14 16:48:00+01:00,339756,16,1,14
208,51.173695,4.3470755,2014-01-14 17:00:00+01:00,102042,17,1,14
209,51.171620000000004,4.3469996,2014-01-14 17:13:00+01:00,48736886,17,1,14
210,51.2163,4.3940883,2014-01-15 07:15:00+01:00,13182805,7,1,15
211,51.212826,4.3928566,2014-01-15 11:03:00+01:00,329126,11,1,15
212,51.216316,4.3941183,2014-01-15 11:15:00+01:00,19534662,11,1,15
213,51.171640000000004,4.347004,2014-01-15 17:02:00+01:00,51225931,17,1,15
214,51.21633,4.3941045,2014-01-16 07:22:00+01:00,31330124,7,1,16
215,51.171642,4.347017299999999,2014-01-16 16:22:00+01:00,195441,16,1,16
216,51.170906,4.353296299999999,2014-01-16 16:36:00+01:00,139320,16,1,16
217,51.171627,4.346998999999999,2014-01-16 16:47:00+01:00,51216795,16,1,16
218,51.2163,4.3941045,2014-01-17 07:22:00+01:00,27052010,7,1,17
219,51.171634999999995,4.346963,2014-01-17 15:33:00+01:00,2436041,15,1,17
220,51.173084,4.3651290000000005,2014-01-17 16:19:00+01:00,167493,16,1,17
221,51.1716,4.347042,2014-01-17 16:28:00+01:00,75560327,16,1,17
222,51.066494,4.407941,2014-01-18 14:02:00+01:00,106529,14,1,18
223,51.17154,4.347163,2014-01-18 16:41:00+01:00,36601125,16,1,18
224,51.171597,4.347049,2014-01-19 09:50:00+01:00,406954,9,1,19
225,51.04149,5.184882599999999,2014-01-19 10:47:00+01:00,645168,10,1,19
226,51.049267,5.1888312999999995,2014-01-19 11:05:00+01:00,4238822,11,1,19
227,51.168957,4.3626547,2014-01-19 16:02:00+01:00,249684,16,1,19
228,51.171547,4.3469114,2014-01-19 16:12:00+01:00,12214436,16,1,19
229,51.171333000000004,4.346687999999999,2014-01-20 06:53:00+01:00,2755432,6,1,20
230,51.180915999999996,4.3450294000000005,2014-01-20 07:47:00+01:00,130093,7,1,20
231,51.215405,4.3919253,2014-01-20 08:03:00+01:00,2924391,8,1,20
232,51.212784,4.3927927,2014-01-20 13:06:00+01:00,251372,13,1,20
233,51.216305,4.3941145,2014-01-20 13:18:00+01:00,13249968,13,1,20
234,51.17163,4.3470106,2014-01-20 17:20:00+01:00,304896,17,1,20
235,51.173656,4.352514299999999,2014-01-20 17:32:00+01:00,139617,17,1,20
236,51.171627,4.346898599999999,2014-01-20 17:45:00+01:00,47287030,17,1,20
237,51.216305,4.394145,2014-01-21 07:21:00+01:00,14771434,7,1,21
238,51.21354,4.3914013,2014-01-21 11:32:00+01:00,4500098,11,1,21
239,51.216312,4.394107,2014-01-21 12:51:00+01:00,12984851,12,1,21
240,51.17158,4.347061599999999,2014-01-21 16:58:00+01:00,59969,16,1,21
241,51.171634999999995,4.3470044,2014-01-21 17:19:00+01:00,47588175,17,1,21
242,51.171646,4.3469906,2014-01-22 06:38:00+01:00,466763,6,1,22
243,51.216324,4.3940926,2014-01-22 07:14:00+01:00,33756860,7,1,22
244,51.171620000000004,4.3470135,2014-01-22 17:03:00+01:00,1935117,17,1,22
245,51.173140000000004,4.365064599999999,2014-01-22 17:44:00+01:00,547421,17,1,22
246,51.17165,4.346982499999999,2014-01-22 18:00:00+01:00,47489894,18,1,22
247,51.2163,4.394101,2014-01-31 19:56:00+01:00,367460,19,1,31
248,51.171640000000004,4.34701,2014-01-31 20:31:00+01:00,129017407,20,1,31
249,51.153636999999996,3.229126,2014-02-02 09:26:00+01:00,436072,9,2,2
250,50.929203,3.0116925,2014-02-02 10:12:00+01:00,22103748,10,2,2
251,51.171640000000004,4.347008,2014-02-02 17:56:00+01:00,46801312,17,2,2
252,51.21338,4.3911595000000005,2014-02-03 07:18:00+01:00,114454,7,2,3
253,51.21631,4.3941045,2014-02-03 07:24:00+01:00,34530532,7,2,3
254,51.20995,4.38745,2014-02-03 17:03:00+01:00,1662,17,2,3
255,51.171634999999995,4.3470235,2014-02-03 17:27:00+01:00,48764208,17,2,3
256,51.2163,4.394129799999999,2014-02-04 07:22:00+01:00,9041361,7,2,4
257,51.216324,4.394109200000001,2014-02-04 09:58:00+01:00,1642737,9,2,4
258,51.21282,4.392775,2014-02-04 10:31:00+01:00,287338,10,2,4
259,51.216312,4.3940945,2014-02-04 15:31:00+01:00,6442844,15,2,4
260,51.171620000000004,4.3469515,2014-02-04 17:47:00+01:00,45809975,17,2,4
261,51.216312,4.3941016,2014-02-05 08:54:00+01:00,4557758,8,2,5
262,51.216305,4.39412,2014-02-05 14:02:00+01:00,9337876,14,2,5
263,51.17163,4.347007,2014-02-05 16:58:00+01:00,50427486,16,2,5
264,51.213253,4.3910730000000004,2014-02-06 07:12:00+01:00,60933,7,2,6
265,51.21631,4.394106400000001,2014-02-06 07:21:00+01:00,31146117,7,2,6
266,51.21631,4.394119,2014-02-06 16:06:00+01:00,1370590,16,2,6
267,51.171620000000004,4.347002,2014-02-06 16:59:00+01:00,50315186,16,2,6
268,51.216328000000004,4.3941474000000005,2014-02-07 07:21:00+01:00,32268898,7,2,7
269,51.218678000000004,4.402632700000001,2014-02-07 16:35:00+01:00,80853,16,2,7
270,51.171646,4.3470225,2014-02-07 17:09:00+01:00,1137749,17,2,7
271,51.16968,4.363341999999999,2014-02-07 17:34:00+01:00,1137766,17,2,7
272,51.17067,4.3653665,2014-02-07 18:00:00+01:00,534480,18,2,7
273,51.171603999999995,4.347122,2014-02-07 18:20:00+01:00,57182180,18,2,7
274,51.171642,4.346977,2014-02-08 10:32:00+01:00,12371799,10,2,8
275,51.061820000000004,3.7569779999999997,2014-02-08 14:52:00+01:00,25383332,14,2,8
276,51.171654,4.347042,2014-02-08 22:36:00+01:00,56932084,22,2,8
277,51.168279999999996,4.3624973,2014-02-09 15:17:00+01:00,413914,15,2,9
278,51.17154,4.346963,2014-02-09 15:49:00+01:00,3899264,15,2,9
279,51.173107,4.365141,2014-02-09 17:03:00+01:00,597460,17,2,9
280,51.171688,4.3470664,2014-02-09 17:22:00+01:00,52572272,17,2,9
281,51.174263,4.35117,2014-02-10 08:02:00+01:00,503725,8,2,10
282,51.174155999999996,4.351253,2014-02-10 08:15:00+01:00,312124,8,2,10
283,51.17804,4.353577,2014-02-10 08:26:00+01:00,116591,8,2,10
284,51.216278,4.394166,2014-02-10 08:48:00+01:00,28473667,8,2,10
285,51.205414000000005,4.379498,2014-02-10 16:48:00+01:00,13983,16,2,10
286,51.173809999999996,4.3546724,2014-02-10 17:07:00+01:00,521403,17,2,10
287,51.171467,4.3471794,2014-02-10 17:26:00+01:00,47892504,17,2,10
288,51.20843,4.3852124,2014-02-11 07:02:00+01:00,6692,7,2,11
289,51.171654,4.346956,2014-02-13 17:00:00+01:00,48407938,17,2,13
290,51.2163,4.3941045,2014-02-14 08:46:00+01:00,16931075,8,2,14
291,51.216286,4.394133,2014-02-14 13:34:00+01:00,9289339,13,2,14
292,51.183132,4.347756400000001,2014-02-14 16:30:00+01:00,140865,16,2,14
293,51.17375,4.3544717,2014-02-14 16:37:00+01:00,877962,16,2,14
294,51.171640000000004,4.3470216,2014-02-14 16:56:00+01:00,15058185,16,2,14
295,51.171690000000005,4.346998999999999,2014-02-14 21:19:00+01:00,37739633,21,2,14
296,51.171566,4.347097,2014-02-15 08:07:00+01:00,18608682,8,2,15
297,51.171654,4.346956,2014-02-15 13:43:00+01:00,9278288,13,2,15
298,51.170856,4.3932720000000005,2014-02-15 16:35:00+01:00,559831,16,2,15
299,51.171844,4.3942833,2014-02-15 16:48:00+01:00,713678,16,2,15
300,51.171640000000004,4.3470216,2014-02-15 17:17:00+01:00,56183610,17,2,15
301,51.222095,2.9141779999999997,2014-02-16 10:22:00+01:00,2292641,10,2,16
302,51.172016,4.3468003,2014-02-16 13:03:00+01:00,735432,13,2,16
303,51.21703,4.393228,2014-02-17 06:43:00+01:00,2441,6,2,17
304,51.21626,4.394204599999999,2014-02-17 06:50:00+01:00,5316168,6,2,17
305,51.218796000000005,4.40435,2014-02-17 08:31:00+01:00,32491663,8,2,17
306,51.218338,4.395376000000001,2014-02-17 17:41:00+01:00,77085,17,2,17
307,51.173904,4.354865599999999,2014-02-17 18:09:00+01:00,358522,18,2,17
308,51.171566,4.3471546,2014-02-17 18:19:00+01:00,45381686,18,2,17
309,51.218468,4.40465,2014-02-18 07:30:00+01:00,32790964,7,2,18
310,51.171654,4.346956,2014-02-18 17:11:00+01:00,48397714,17,2,18
311,51.216297,4.3941455000000005,2014-02-19 07:04:00+01:00,181117,7,2,19
312,51.2186,4.4044870000000005,2014-02-19 07:15:00+01:00,31557812,7,2,19
313,51.218506,4.4046574,2014-02-19 16:08:00+01:00,1068852,16,2,19
314,51.1716,4.346956,2014-02-19 16:57:00+01:00,1874975,16,2,19
315,51.17239,4.3467917,2014-02-19 17:53:00+01:00,31579,17,2,19
316,51.1716,4.346998999999999,2014-02-19 18:00:00+01:00,28441746,18,2,19
317,51.1716,4.347042,2014-02-20 02:00:00+01:00,17321263,2,2,20
318,51.21848,4.404585,2014-02-20 07:18:00+01:00,15645942,7,2,20
319,51.219074,4.4029739999999995,2014-02-20 11:47:00+01:00,63899,11,2,20
320,51.21889,4.403018,2014-02-20 11:53:00+01:00,1003437,11,2,20
321,51.21849,4.4046845,2014-02-20 12:17:00+01:00,19251183,12,2,20
322,51.220486,4.39909,2014-02-20 17:46:00+01:00,886412,17,2,20
323,51.07498,4.487483999999999,2014-02-20 18:43:00+01:00,59939,18,2,20
324,51.068344,4.5008893,2014-02-20 18:50:00+01:00,4102,18,2,20
325,51.068604,4.5017343,2014-02-20 18:57:00+01:00,1220032,18,2,20
326,51.073029999999996,4.492889,2014-02-20 19:21:00+01:00,1527133,19,2,20
327,51.072006,4.4937825,2014-02-20 19:54:00+01:00,1138410,19,2,20
328,51.06682,4.500385,2014-02-20 20:16:00+01:00,924049,20,2,20
329,51.06682,4.500385,2014-02-20 20:38:00+01:00,1146432,20,2,20
330,51.072002000000005,4.491640599999999,2014-02-20 21:03:00+01:00,67896,21,2,20
331,51.068413,4.5021276,2014-02-20 21:09:00+01:00,292,21,2,20
332,51.068413,4.5021276,2014-02-20 21:17:00+01:00,245439,21,2,20
333,51.068176,4.502097,2014-02-20 21:27:00+01:00,1767,21,2,20
334,51.068176,4.502097,2014-02-20 21:35:00+01:00,350801,21,2,20
335,51.1716,4.346956,2014-02-20 22:09:00+01:00,1236707,22,2,20
336,51.1716,4.347042,2014-02-20 22:36:00+01:00,14125150,22,2,20
337,51.171593,4.347099,2014-02-22 13:54:00+01:00,12158602,13,2,22
338,51.173157,4.3651834,2014-02-22 17:25:00+01:00,334935,17,2,22
